,Step,Node ID,AE loss,Server model loss,Client fine tuned loss,AE fine tuned loss,Server f1,User f1
0,1,0,1.0149210298288196,2.4263562279070157,1.7160587681272317,0.8769766518227898,0.012921157372162567,0.4638812965902764
1,2,0,0.8192585624801684,2.48847431108261,1.394875624467152,0.5736896834212176,0.253452696887657,0.5759194965782674
2,3,0,0.639903208670102,1.3951548065746058,1.117404886330409,0.48048920371819753,0.4896905238572043,0.6986618391633745
3,4,0,0.6097528638345746,1.0806995848268586,0.9348556137236178,0.43506754685910004,0.5724971844950896,0.7374012932923489
4,5,0,0.5332490069669599,1.0263486631828938,0.7614163934050352,0.4038751340189645,0.690055458126022,0.7759721671653909
5,6,0,0.47937042138541225,0.8040810630639058,0.6369565909307049,0.3910550649650001,0.764963753324695,0.8539838229714511
6,7,0,0.5016916556791826,0.6854757277204421,0.6151133850689419,0.385782843538369,0.8098759455211446,0.8544708046531658
7,8,0,0.47221824054234124,0.648398147450945,0.5347064242050461,0.37423489846084385,0.7907258175014078,0.8525999960818383
8,9,0,0.41812751724150415,0.5592442483781004,0.4773332956729429,0.3629864826010851,0.8581059305819753,0.8499640617717533
9,10,0,0.3853588029899758,0.5267712238223053,0.41568082816757057,0.3518557583806883,0.846357353788694,0.8680732845420555
