,Step,Node ID,AE loss,Server model loss,Client fine tuned loss,AE fine tuned loss,Server f1,User f1
0,1,20,1.014323122,2.432635275,1.663222219,0.749193451,0.069596024,0.479133917
1,2,11,0.873924906,2.517935574,1.327671208,0.580702298,0.220442692,0.585877329
2,3,7,0.796006078,2.274470003,1.404621357,0.598226256,0.181585599,0.467779726
3,4,14,0.859901954,2.803645134,1.605937167,0.580999196,0.076883992,0.377908623
4,5,36,0.755611314,2.576192379,1.452205029,0.478293278,0.201768924,0.56723679
5,6,24,0.692782743,2.420906446,1.518788518,0.442433482,0.10588992,0.43808229
6,7,20,0.581953181,2.267480817,1.287880778,0.400664312,0.173143018,0.613423042
7,8,8,0.494758063,1.581487871,1.133199841,0.377294594,0.412815996,0.634747074
8,9,19,0.470345761,1.510038538,1.034701087,0.353692987,0.409774422,0.685256388
9,10,7,0.516242606,2.921940233,1.218361977,0.410736853,0.11019819,0.600315671
10,11,47,0.465765339,2.090235255,1.154734551,0.389153412,0.188197505,0.52583644
11,12,27,0.457423936,1.798897723,1.196051847,0.379161729,0.424124374,0.615073595
12,13,49,0.486206502,3.320920207,1.464528161,0.392524573,0.081981758,0.451203784
13,14,19,0.373196004,1.635076431,0.909017195,0.314410276,0.378223881,0.634652422
14,15,27,0.404860701,1.526176838,0.972675537,0.354851271,0.464902079,0.706292015
15,16,25,0.448905995,1.261270011,0.870050013,0.409387171,0.521941953,0.758118217
16,17,46,0.374084492,2.018829464,1.090124712,0.322551948,0.340437632,0.584050955
17,18,49,0.406359163,3.454213955,1.326181969,0.390423198,0.060487397,0.496594445
18,19,9,0.364253427,1.942388851,0.900122551,0.33017326,0.271555473,0.688039015
19,20,7,0.394866522,2.881941549,1.179016353,0.355729339,0.201531682,0.641535202
20,21,17,0.429248352,2.437617038,1.247766163,0.363393875,0.23120363,0.506279736
21,22,19,0.333709676,2.038130902,0.886210015,0.285262283,0.245994525,0.685833544
22,23,4,0.337107358,1.882623511,0.910870167,0.299760037,0.389356641,0.704492202
23,24,46,0.334918501,1.885861562,0.958723691,0.30471905,0.328595818,0.628283411
24,25,31,0.377332361,1.546358762,0.829414984,0.3474875,0.41556502,0.727611715
25,26,43,0.317211091,1.713960508,0.854940308,0.299464014,0.425379749,0.722474008
26,27,31,0.362620864,1.208370981,0.664693977,0.341801705,0.538555955,0.799786986
27,28,35,0.344752937,4.351865944,1.875494403,0.307983585,0.023613411,0.320028245
28,29,37,0.310502641,1.827471491,0.968414683,0.288776504,0.304130263,0.681339931
29,30,15,0.392017329,3.139011119,1.503797034,0.358246736,0.035263494,0.435991922
30,31,47,0.332249137,1.987096877,0.936362032,0.311327331,0.270858542,0.670804034
31,32,48,0.371816185,3.956337187,1.734343051,0.316941142,0.071320681,0.356956893
32,33,8,0.291081232,1.686958811,0.870975838,0.281163717,0.378058982,0.735253073
33,34,29,0.38254335,3.458555017,1.511515166,0.370063957,0.066599501,0.429090905
34,35,53,0.397977312,2.243450294,1.032536466,0.367359975,0.236720492,0.660302847
35,36,17,0.374639149,2.617397557,1.334267314,0.335455753,0.240689044,0.480294306
36,37,42,0.382285025,2.699086496,1.248187685,0.371133054,0.310360807,0.484111352
37,38,29,0.373276913,1.930805233,1.045770321,0.36568915,0.242648768,0.649745406
38,39,15,0.351490754,2.658725819,1.277657558,0.339476575,0.294560047,0.491029072
39,40,17,0.353610905,2.48221801,1.189624028,0.327495018,0.267671172,0.548035462
40,41,16,0.326062035,2.273912464,1.200752391,0.303866326,0.290065965,0.577111531
41,42,51,0.299960185,2.108733656,1.119130209,0.276684255,0.253024226,0.593901573
42,43,7,0.326282064,1.852048644,0.865951589,0.318089318,0.399561434,0.770783655
43,44,7,0.321817959,0.869481751,0.622963496,0.315292428,0.775867413,0.828336194
44,45,17,0.335735177,1.838828448,0.960653751,0.320644078,0.341735688,0.633413254
45,46,32,0.308132762,2.062824504,1.095044033,0.292137129,0.261251264,0.596033972
46,47,12,0.329575988,2.457664726,1.101156103,0.314580507,0.228191697,0.579878796
47,48,12,0.326685088,1.10289324,0.681464756,0.312223474,0.576949279,0.799766662
48,49,40,0.337234087,2.471185802,1.00872249,0.312267983,0.282234619,0.670851057
49,50,53,0.362761715,1.931919279,1.024091692,0.342939477,0.277831469,0.606957271
50,51,40,0.327006039,1.334042652,0.773225984,0.307735931,0.469838897,0.713346739
51,52,16,0.305214238,2.349543134,1.092700319,0.287599411,0.2674105,0.574990835
52,53,11,0.296458097,2.852809354,0.832782222,0.297865108,0.3162792,0.686155664
53,54,8,0.276101305,2.613017504,1.314830794,0.269091138,0.154199088,0.541328502
54,55,41,0.296097819,2.25497748,1.197803461,0.267774496,0.195579565,0.560377161
55,56,4,0.281199296,1.986140087,0.88430244,0.266048515,0.359384771,0.717705686
56,57,29,0.359963502,2.229640225,1.196292852,0.34471298,0.23294488,0.55068302
57,58,46,0.277639233,2.072600792,1.146323638,0.265123936,0.355004469,0.562479551
58,59,41,0.278984228,1.764775091,0.911721469,0.268105953,0.345516838,0.654831627
59,60,32,0.290544225,1.893810779,0.956689028,0.279853269,0.335124569,0.653598943
60,61,37,0.27069057,1.623502242,0.867732148,0.256682853,0.477848035,0.709179194
61,62,24,0.276363918,1.173997738,0.781987101,0.257463828,0.602909535,0.73566582
62,63,51,0.274989857,2.227431565,0.861050325,0.25528864,0.40042939,0.681467733
63,64,22,0.291104779,1.488910779,0.721441605,0.278440251,0.447152889,0.732433467
64,65,30,0.280930009,1.329153037,0.772185995,0.271892428,0.537205805,0.747924299
65,66,24,0.264779691,1.083976971,0.640172719,0.252442357,0.568067666,0.784653157
66,67,4,0.274865341,1.883940331,0.757385363,0.256360205,0.403051532,0.774746324
67,68,20,0.287826415,1.594525244,0.787452394,0.287506611,0.495071291,0.720756478
68,69,29,0.342885749,3.603014195,1.280476872,0.329592101,0.085517593,0.516634641
69,70,50,0.285699538,1.707307191,0.83730556,0.274689564,0.385281073,0.706083294
70,71,26,0.348601421,1.699051068,0.78484216,0.335744189,0.426429018,0.751439093
71,72,51,0.265838431,1.257048572,0.661800573,0.248669319,0.482312628,0.785996043
72,73,1,0.270205409,1.342151496,0.773827083,0.255725858,0.473281059,0.705692496
73,74,44,0.272028332,1.549389778,0.903432898,0.263296792,0.489599307,0.627055586
74,75,51,0.255209017,1.115367028,0.606985318,0.245913274,0.608969406,0.816360182
75,76,19,0.247320755,1.423303956,0.643205647,0.237480324,0.463823271,0.755273161
76,77,20,0.27763211,1.319248727,0.67356175,0.285694922,0.522818142,0.760525429
77,78,53,0.334605411,2.581795812,1.049759815,0.314528179,0.219512449,0.629050583
78,79,1,0.261694527,1.227407689,0.661985765,0.24857887,0.515888001,0.768878723
79,80,37,0.254579299,1.538202121,0.753156969,0.233192438,0.494026464,0.706552667
80,81,29,0.338055236,3.107224025,1.264659295,0.323479881,0.063846664,0.537317082
81,82,1,0.25751807,0.978541758,0.588390714,0.246804226,0.629800947,0.806814091
82,83,18,0.29961178,1.192981925,0.666272767,0.294465631,0.583512123,0.772317546
83,84,31,0.296004778,1.76979316,0.914301482,0.280774384,0.412367052,0.643384758
84,85,26,0.342103205,1.330307669,0.691623693,0.327331082,0.521551194,0.770818395
85,86,49,0.301524702,4.248355392,1.337028749,0.290873726,0.17701912,0.490604857
86,87,21,0.301556141,1.652257159,0.912172364,0.288248559,0.410728133,0.656332527
87,88,3,0.299290985,2.551206831,1.386298919,0.274778609,0.304513658,0.482382204
88,89,34,0.308146979,1.248226397,0.722519962,0.297646389,0.544718554,0.739692435
89,90,21,0.291887589,1.027448848,0.678009236,0.283405004,0.64167958,0.749826573
90,91,52,0.248518494,1.728520929,0.884399247,0.234655183,0.387580463,0.707695686
91,92,50,0.275255924,1.56201402,0.87235387,0.259454228,0.345873209,0.669788924
92,93,21,0.291562403,1.030224856,0.609350188,0.281002107,0.583721635,0.770985741
93,94,9,0.257018827,1.540740801,0.733045321,0.271380471,0.471861668,0.725172916
94,95,52,0.254020005,1.582678141,0.771759388,0.235142831,0.405522755,0.728358398
95,96,48,0.301743087,4.643366019,2.209736114,0.269530486,0.091835637,0.375772488
96,97,25,0.315084417,1.832193278,0.782632015,0.292967273,0.467747323,0.703589997
97,98,48,0.287440536,3.115728619,1.546259902,0.265947098,0.185548433,0.441275094
98,99,36,0.281938309,3.33223812,1.388189423,0.2797069,0.244456888,0.447101445
99,100,9,0.25825988,1.303700108,0.679837705,0.265626734,0.477987925,0.761968343
100,101,42,0.336341044,3.393191939,1.590702629,0.319687707,0.213245647,0.495634677
101,102,12,0.305149387,3.334404535,1.10047296,0.287149008,0.172020566,0.552659371
102,103,10,0.314290589,2.076659212,1.000265956,0.292483287,0.318137293,0.615783568
103,104,28,0.268322089,2.257199572,0.989783765,0.251412531,0.331579499,0.68016391
104,105,42,0.323263835,2.048726273,1.169238912,0.316357271,0.329289459,0.571799588
105,106,37,0.239288291,1.39914382,0.797281379,0.225336887,0.463660428,0.707565481
106,107,12,0.293304449,1.76537295,0.944004046,0.284558974,0.415388864,0.608892317
107,108,33,0.257705093,2.064938965,0.851374915,0.23869692,0.348464311,0.694248322
108,109,47,0.258857983,1.455586774,0.708320418,0.244005249,0.53701448,0.70535277
109,110,47,0.254066169,0.720226054,0.515415797,0.242705217,0.698276328,0.826056612
110,111,23,0.320751297,1.388642894,0.824353109,0.311671331,0.493888016,0.660167427
111,112,3,0.288961632,2.834308382,1.482624867,0.271194932,0.187430326,0.47898469
112,113,24,0.245968226,1.553127997,0.821321104,0.226998248,0.424057253,0.677759144
113,114,3,0.290047693,2.215883493,1.213819179,0.271114879,0.267462201,0.526270306
114,115,31,0.281756935,1.399427276,0.744379094,0.272168027,0.466737014,0.74627733
115,116,51,0.250075836,1.247153757,0.721059895,0.233760463,0.525633359,0.75614858
116,117,12,0.301268301,2.295964424,0.90052284,0.283167581,0.226924976,0.632748712
117,118,49,0.279364921,2.486508154,0.995680263,0.268831902,0.264945416,0.646649716
118,119,19,0.231909245,1.881716066,0.781427426,0.217280684,0.362964557,0.693578166
119,120,2,0.277730383,1.435629765,0.895458399,0.269358686,0.509125425,0.625013755
120,121,42,0.320979189,3.054701751,1.271666976,0.31232384,0.155920499,0.524058121
121,122,3,0.284017491,2.004372631,1.139404691,0.264743972,0.302697842,0.551966847
122,123,2,0.273995027,1.20260937,0.746557709,0.267296252,0.546993458,0.771777921
123,124,41,0.270520839,3.155810633,1.145768657,0.24521329,0.189848706,0.522583774
124,125,36,0.264020369,2.573652373,1.166065834,0.25476314,0.250256326,0.52795234
125,126,4,0.254985923,1.962197331,0.93595807,0.243441744,0.352521628,0.674334985
126,127,35,0.254801911,3.043165115,1.167512945,0.231940565,0.10028936,0.544761946
127,128,36,0.258136113,2.641957432,0.971515515,0.255131486,0.283343558,0.627095793
128,129,23,0.312596832,1.83663643,1.046865133,0.299998322,0.402802251,0.552170265
129,130,21,0.284229661,1.351385177,0.836483764,0.268179719,0.512295048,0.693432545
130,131,52,0.24103599,1.90409298,0.873292769,0.228802863,0.390723128,0.691135655
131,132,53,0.300542627,1.517789232,0.871593331,0.289746925,0.412878176,0.688506587
132,133,47,0.245686359,1.463034546,0.703164511,0.238006138,0.43469923,0.736524099
133,134,9,0.244022713,1.29293274,0.680901102,0.245391249,0.520869023,0.752832362
134,135,9,0.246412243,0.794791547,0.500131319,0.250887643,0.686835401,0.850908274
135,136,15,0.310583469,4.209377374,2.066201602,0.283992961,0.05084762,0.353714827
136,137,8,0.249043246,1.188375771,0.75857952,0.239046419,0.538677486,0.74810584
137,138,18,0.301870406,1.839488569,0.884213253,0.286213188,0.385727498,0.646788807
138,139,17,0.321691674,3.133232977,1.322028939,0.28490646,0.15717451,0.524151419
139,140,45,0.312718561,1.44416274,0.612426869,0.297107625,0.470100248,0.752785182
