,Step,Node ID,AE loss,Server model loss,Client fine tuned loss,AE fine tuned loss,Server f1,User f1
0,1,15,1.0151431260691408,1.3618363768217097,2.6946629471877874,0.8949357376244944,0.28153089976431556,0.2805571766897019
1,2,33,0.917535300333185,3.786485013734668,1.8120369611201126,0.8076080470630754,0.25046341930735355,0.4456183377201393
2,3,4,0.845705054444456,2.3715610240893175,2.662524792290153,0.6920515086376842,0.38388197177373384,0.3373965087960752
3,4,19,0.8566527726763141,2.833043355811383,2.514832603341578,0.6416034156922146,0.33266223105184073,0.4198178506722396
4,5,23,0.7533531250106995,2.743398892933656,2.523904470283258,0.6164000934421597,0.3858725787642729,0.44554687566149415
5,6,15,0.6730099685763291,2.55307344294964,2.683156803477132,0.5877524235634756,0.44480963695813786,0.4128029695379719
6,7,9,0.6410003485085899,2.890374974051198,2.0225273590967667,0.5621340576541779,0.40154769560857484,0.48702329740459965
7,8,5,0.6296226765227044,2.1309608128082473,2.5066610247187984,0.5417772287619546,0.48150185971398773,0.4212940712358484
8,9,25,0.6116837387630619,2.2781674254841544,2.316025115384515,0.5339321011794058,0.43813201130775264,0.4589871744673528
9,10,30,0.5912455525546012,2.7636091362076587,2.1365177839132343,0.5209658588493824,0.43235004114407394,0.5614660492710007
10,11,16,0.5668751416868838,2.290309231368352,2.871161304796089,0.5336008268810822,0.5378973057873703,0.4277568682573133
11,12,49,0.5439102249917047,3.194921053304826,3.4087558587305336,0.531528656306627,0.43648487192101176,0.33715117272002976
12,13,38,0.5340475617374636,3.438334174248842,1.2422354721955489,0.49325776986659725,0.34606927431196466,0.6532365218749726
13,14,35,0.5333602324486174,1.4714333212770947,3.1863821524567175,0.5015850848971007,0.5750280397765439,0.35143147230026145
14,15,47,0.5255685501413222,3.5131965184898197,1.380372684411288,0.47447365436973904,0.3821399330605533,0.6417541112241402
15,16,24,0.5077230505083091,1.4724115554956292,1.6354253494613806,0.47748279673553884,0.6212484281081362,0.6426483781811186
16,17,11,0.48844513718650445,1.6450657596948395,3.4195131834428776,0.48713226160904965,0.6206233320345043,0.3480349995384809
17,18,36,0.47308327502911246,3.439136633569095,1.9132299998530544,0.44699025788653074,0.33813364873456553,0.6022743404917864
18,19,50,0.4614364914899931,1.8385072347879352,1.661063587760236,0.43871105767590474,0.5855909818400235,0.6642660176992613
19,20,31,0.4529990732479081,1.8286687731229925,2.0702530488081945,0.436446568111561,0.6256808342281973,0.6284426589037597
20,21,49,0.4453265179653717,2.2288732850458564,3.009686960573343,0.44740717537589264,0.5890279790653763,0.41701577539179463
21,22,5,0.4383608947413976,3.15997834801506,2.0038779851167847,0.42072565462381406,0.40705489387748556,0.5115638369344588
22,23,33,0.43262885490025044,1.9609261537379785,1.4939320225947201,0.4135113377137303,0.5172152237579923,0.6249596385926415
23,24,2,0.42649533510467247,1.9279437891907436,1.918936574476921,0.41286849412637217,0.5755768050999663,0.5320579753415922
24,25,6,0.41855290486504043,1.7483123787082433,1.476232320927976,0.4050041910461104,0.5526721331018678,0.6230461425565078
25,26,23,0.4120904648336932,1.5004167674635716,1.4591492758292868,0.3947468998692103,0.6277353324863487,0.6492509878027765
26,27,14,0.40552199058349186,1.5826586621460004,1.9837110492563206,0.41633884721429776,0.636847017439851,0.5115777946973338
27,28,8,0.3999393809410514,1.9595755348473665,2.355652923416054,0.38789581699096065,0.5393627356846183,0.5065456970729338
28,29,26,0.3938576953006136,2.2981667282089724,1.7813251688789589,0.3989491976399809,0.4949860859089308,0.6445909268152447
29,30,22,0.38627320177469093,2.1165630896021517,1.7934477342339354,0.37923627689375766,0.594151646456653,0.6220339230321679
30,31,24,0.38052801559221777,1.848141603312616,1.4142800589994327,0.3773002346836724,0.6149987552182257,0.7074487593257136
